date,origin,dest,pct_leavers,netflow,origin_lat,origin_lon,dest_lat,dest_lon,origin_city,dest_city
2021/1/1,"Chicago, IL","Miami, FL",5.90%,-8713,41.8375,-87.6866,25.784,-80.2101,Chicago,Miami
2021/1/1,"Chicago, IL","Phoenix, AZ",5.40%,-8713,41.8375,-87.6866,33.5722,-112.0892,Chicago,Phoenix
2021/1/1,"Chicago, IL","Los Angeles, CA",5.10%,-8713,41.8375,-87.6866,34.1141,-118.4068,Chicago,Los Angeles
2021/1/1,"Chicago, IL","Austin, TX",4.40%,-8713,41.8375,-87.6866,30.3005,-97.7522,Chicago,Austin
2021/1/1,"Chicago, IL","Dallas, TX",3.70%,-8713,41.8375,-87.6866,32.7935,-96.7667,Chicago,Dallas
2021/1/1,"Chicago, IL","Tampa, FL",3.60%,-8713,41.8375,-87.6866,27.9945,-82.4447,Chicago,Tampa
2021/1/1,"Chicago, IL","South Bend, IN",3.40%,-8713,41.8375,-87.6866,41.6767,-86.2696,Chicago,South Bend
2021/1/1,"Chicago, IL","North Port, FL",3.20%,-8713,41.8375,-87.6866,27.0576,-82.1977,Chicago,North Port
2021/1/1,"Chicago, IL","Milwaukee, WI",3.00%,-8713,41.8375,-87.6866,43.0642,-87.9675,Chicago,Milwaukee
2021/1/1,"Dallas, TX","Austin, TX",15.60%,9178,32.7935,-96.7667,30.3005,-97.7522,Dallas,Austin
2021/1/1,"Dallas, TX","Los Angeles, CA",7.90%,9178,32.7935,-96.7667,34.1141,-118.4068,Dallas,Los Angeles
2021/1/1,"Dallas, TX","Houston, TX",6.60%,9178,32.7935,-96.7667,29.786,-95.3885,Dallas,Houston
2021/1/1,"Dallas, TX","San Antonio, TX",5.30%,9178,32.7935,-96.7667,29.4632,-98.5238,Dallas,San Antonio
2021/1/1,"Dallas, TX","Seattle, WA",4.70%,9178,32.7935,-96.7667,47.6211,-122.3244,Dallas,Seattle
2021/1/1,"Dallas, TX","Washington, DC",3.30%,9178,32.7935,-96.7667,38.9047,-77.0163,Dallas,Washington
2021/1/1,"Dallas, TX","Chicago, IL",3.30%,9178,32.7935,-96.7667,41.8375,-87.6866,Dallas,Chicago
2021/1/1,"Dallas, TX","San Jose, CA",3.00%,9178,32.7935,-96.7667,37.3012,-121.848,Dallas,San Jose
2021/1/1,"Dallas, TX","Miami, FL",3.00%,9178,32.7935,-96.7667,25.784,-80.2101,Dallas,Miami
2021/1/1,"Dallas, TX","Boise City, ID",0.90%,9178,32.7935,-96.7667,43.6005,-116.2308,Dallas,Boise City
2021/1/1,"Denver, CO","Seattle, WA",11.20%,-8403,39.762,-104.8758,47.6211,-122.3244,Denver,Seattle
2021/1/1,"Denver, CO","Fort Collins, CO",7.50%,-8403,39.762,-104.8758,40.5477,-105.0656,Denver,Fort Collins
2021/1/1,"Denver, CO","Colorado Springs, CO",7.50%,-8403,39.762,-104.8758,38.8674,-104.7605,Denver,Colorado Springs
2021/1/1,"Denver, CO","Chicago, IL",5.30%,-8403,39.762,-104.8758,41.8375,-87.6866,Denver,Chicago
2021/1/1,"Denver, CO","Phoenix, AZ",5.10%,-8403,39.762,-104.8758,33.5722,-112.0892,Denver,Phoenix
2021/1/1,"Denver, CO","Kansas City, MO",4.80%,-8403,39.762,-104.8758,39.1238,-94.5541,Denver,Kansas City
2021/1/1,"Denver, CO","Los Angeles, CA",4.40%,-8403,39.762,-104.8758,34.1141,-118.4068,Denver,Los Angeles
2021/1/1,"Denver, CO","San Jose, CA",2.10%,-8403,39.762,-104.8758,37.3012,-121.848,Denver,San Jose
2021/1/1,"Denver, CO","Dallas, TX",2.10%,-8403,39.762,-104.8758,32.7935,-96.7667,Denver,Dallas
2021/1/1,"Denver, CO","Boise City, ID",0.50%,-8403,39.762,-104.8758,43.6005,-116.2308,Denver,Boise City
2021/1/1,"Detroit, MI","Cleveland, OH",12.70%,-1976,42.3834,-83.1024,41.4764,-81.6805,Detroit,Cleveland
2021/1/1,"Detroit, MI","Grand Rapids, MI",12.10%,-1976,42.3834,-83.1024,42.9619,-85.6562,Detroit,Grand Rapids
2021/1/1,"Detroit, MI","Chicago, IL",8.90%,-1976,42.3834,-83.1024,41.8375,-87.6866,Detroit,Chicago
2021/1/1,"Detroit, MI","Los Angeles, CA",5.10%,-1976,42.3834,-83.1024,34.1141,-118.4068,Detroit,Los Angeles
2021/1/1,"Detroit, MI","Miami, FL",3.50%,-1976,42.3834,-83.1024,25.784,-80.2101,Detroit,Miami
2021/1/1,"Detroit, MI","Cape Coral, FL",3.50%,-1976,42.3834,-83.1024,26.6443,-81.9957,Detroit,Cape Coral
2021/1/1,"Detroit, MI","Washington, DC",3.30%,-1976,42.3834,-83.1024,38.9047,-77.0163,Detroit,Washington
2021/1/1,"Detroit, MI","Kalamazoo, MI",2.70%,-1976,42.3834,-83.1024,42.2749,-85.5882,Detroit,Kalamazoo
2021/1/1,"Detroit, MI","Atlanta, GA",2.60%,-1976,42.3834,-83.1024,33.7628,-84.422,Detroit,Atlanta
2021/1/1,"Detroit, MI","Lansing, MI",2.40%,-1976,42.3834,-83.1024,42.7142,-84.5601,Detroit,Lansing
2021/1/1,"Fresno, CA","Sacramento, CA",31.80%,395,36.783,-119.7939,38.5677,-121.4685,Fresno,Sacramento
2021/1/1,"Fresno, CA","San Jose, CA",21.40%,395,36.783,-119.7939,37.3012,-121.848,Fresno,San Jose
2021/1/1,"Fresno, CA","Los Angeles, CA",11.10%,395,36.783,-119.7939,34.1141,-118.4068,Fresno,Los Angeles
2021/1/1,"Fresno, CA","San Luis Obispo, CA",4.00%,395,36.783,-119.7939,35.2669,-120.669,Fresno,San Luis Obispo
2021/1/1,"Fresno, CA","San Diego, CA",3.00%,395,36.783,-119.7939,32.8313,-117.1222,Fresno,San Diego
2021/1/1,"Fresno, CA","Seattle, WA",2.30%,395,36.783,-119.7939,47.6211,-122.3244,Fresno,Seattle
2021/1/1,"Fresno, CA","Dallas, TX",1.80%,395,36.783,-119.7939,32.7935,-96.7667,Fresno,Dallas
2021/1/1,"Fresno, CA","Las Vegas, NV",1.60%,395,36.783,-119.7939,36.2333,-115.2654,Fresno,Las Vegas
2021/1/1,"Fresno, CA","Phoenix, AZ",1.50%,395,36.783,-119.7939,33.5722,-112.0892,Fresno,Phoenix
2021/1/1,"Fresno, CA","Portland, OR",1.40%,395,36.783,-119.7939,45.5371,-122.65,Fresno,Portland
2021/1/1,"Houston, TX","Austin, TX",24.80%,2220,29.786,-95.3885,30.3005,-97.7522,Houston,Austin
2021/1/1,"Houston, TX","San Antonio, TX",12.60%,2220,29.786,-95.3885,29.4632,-98.5238,Houston,San Antonio
2021/1/1,"Houston, TX","Dallas, TX",7.30%,2220,29.786,-95.3885,32.7935,-96.7667,Houston,Dallas
2021/1/1,"Houston, TX","Los Angeles, CA",5.50%,2220,29.786,-95.3885,34.1141,-118.4068,Houston,Los Angeles
2021/1/1,"Houston, TX","Seattle, WA",4.00%,2220,29.786,-95.3885,47.6211,-122.3244,Houston,Seattle
2021/1/1,"Houston, TX","Washington, DC",3.30%,2220,29.786,-95.3885,38.9047,-77.0163,Houston,Washington
2021/1/1,"Houston, TX","Chicago, IL",3.00%,2220,29.786,-95.3885,41.8375,-87.6866,Houston,Chicago
2021/1/1,"Houston, TX","San Jose, CA",2.80%,2220,29.786,-95.3885,37.3012,-121.848,Houston,San Jose
2021/1/1,"Houston, TX","Denver, CO",2.20%,2220,29.786,-95.3885,39.762,-104.8758,Houston,Denver
2021/1/1,"Houston, TX","New York, NY",2.00%,2220,29.786,-95.3885,40.6943,-73.9249,Houston,New York
2021/1/1,"Indianapolis, IN","Chicago, IL",57.80%,-2363,39.7771,-86.1458,41.8375,-87.6866,Indianapolis,Chicago
2021/1/1,"Indianapolis, IN","Cape Coral, FL",2.40%,-2363,39.7771,-86.1458,26.6443,-81.9957,Indianapolis,Cape Coral
2021/1/1,"Indianapolis, IN","Lexington, KY",2.30%,-2363,39.7771,-86.1458,38.0423,-84.4587,Indianapolis,Lexington
2021/1/1,"Indianapolis, IN","Los Angeles, CA",2.10%,-2363,39.7771,-86.1458,34.1141,-118.4068,Indianapolis,Los Angeles
2021/1/1,"Indianapolis, IN","Tampa, FL",2.00%,-2363,39.7771,-86.1458,27.9945,-82.4447,Indianapolis,Tampa
2021/1/1,"Indianapolis, IN","North Port, FL",1.80%,-2363,39.7771,-86.1458,27.0576,-82.1977,Indianapolis,North Port
2021/1/1,"Indianapolis, IN","Miami, FL",1.50%,-2363,39.7771,-86.1458,25.784,-80.2101,Indianapolis,Miami
2021/1/1,"Indianapolis, IN","Washington, DC",1.40%,-2363,39.7771,-86.1458,38.9047,-77.0163,Indianapolis,Washington
2021/1/1,"Indianapolis, IN","Seattle, WA",1.40%,-2363,39.7771,-86.1458,47.6211,-122.3244,Indianapolis,Seattle
2021/1/1,"Indianapolis, IN","Orlando, FL",1.40%,-2363,39.7771,-86.1458,28.4773,-81.337,Indianapolis,Orlando
2021/1/1,"Jacksonville, FL","Orlando, FL",10.60%,2924,30.3322,-81.6749,28.4773,-81.337,Jacksonville,Orlando
2021/1/1,"Jacksonville, FL","Miami, FL",9.20%,2924,30.3322,-81.6749,25.784,-80.2101,Jacksonville,Miami
2021/1/1,"Jacksonville, FL","Washington, DC",8.50%,2924,30.3322,-81.6749,38.9047,-77.0163,Jacksonville,Washington
2021/1/1,"Jacksonville, FL","Atlanta, GA",6.90%,2924,30.3322,-81.6749,33.7628,-84.422,Jacksonville,Atlanta
2021/1/1,"Jacksonville, FL","Tampa, FL",4.60%,2924,30.3322,-81.6749,27.9945,-82.4447,Jacksonville,Tampa
2021/1/1,"Jacksonville, FL","New York, NY",3.30%,2924,30.3322,-81.6749,40.6943,-73.9249,Jacksonville,New York
2021/1/1,"Jacksonville, FL","Los Angeles, CA",3.00%,2924,30.3322,-81.6749,34.1141,-118.4068,Jacksonville,Los Angeles
2021/1/1,"Jacksonville, FL","Boston, MA",2.90%,2924,30.3322,-81.6749,42.3188,-71.0852,Jacksonville,Boston
2021/1/1,"Jacksonville, FL","Chicago, IL",2.80%,2924,30.3322,-81.6749,41.8375,-87.6866,Jacksonville,Chicago
2021/1/1,"Jacksonville, FL","Seattle, WA",2.60%,2924,30.3322,-81.6749,47.6211,-122.3244,Jacksonville,Seattle
2021/1/1,"Knoxville, TN","Nashville, TN",30.70%,1104,35.9692,-83.9496,36.1715,-86.7842,Knoxville,Nashville
2021/1/1,"Knoxville, TN","Washington, DC",5.60%,1104,35.9692,-83.9496,38.9047,-77.0163,Knoxville,Washington
2021/1/1,"Knoxville, TN","Atlanta, GA",4.10%,1104,35.9692,-83.9496,33.7628,-84.422,Knoxville,Atlanta
2021/1/1,"Knoxville, TN","Bend, OR",3.20%,1104,35.9692,-83.9496,44.0563,-121.3095,Knoxville,Bend
2021/1/1,"Knoxville, TN","Chicago, IL",3.00%,1104,35.9692,-83.9496,41.8375,-87.6866,Knoxville,Chicago
2021/1/1,"Knoxville, TN","Tampa, FL",2.90%,1104,35.9692,-83.9496,27.9945,-82.4447,Knoxville,Tampa
2021/1/1,"Knoxville, TN","Orlando, FL",2.40%,1104,35.9692,-83.9496,28.4773,-81.337,Knoxville,Orlando
2021/1/1,"Knoxville, TN","Chattanooga, TN",2.40%,1104,35.9692,-83.9496,35.066,-85.2481,Knoxville,Chattanooga
2021/1/1,"Knoxville, TN","Los Angeles, CA",2.30%,1104,35.9692,-83.9496,34.1141,-118.4068,Knoxville,Los Angeles
2021/1/1,"Knoxville, TN","Miami, FL",2.30%,1104,35.9692,-83.9496,25.784,-80.2101,Knoxville,Miami
2021/1/1,"Las Vegas, NV","Los Angeles, CA",17.10%,10939,36.2333,-115.2654,34.1141,-118.4068,Las Vegas,Los Angeles
2021/1/1,"Las Vegas, NV","Salt Lake City, UT",16.40%,10939,36.2333,-115.2654,40.7776,-111.9311,Las Vegas,Salt Lake City
2021/1/1,"Las Vegas, NV","San Diego, CA",4.20%,10939,36.2333,-115.2654,32.8313,-117.1222,Las Vegas,San Diego
2021/1/1,"Las Vegas, NV","Seattle, WA",4.00%,10939,36.2333,-115.2654,47.6211,-122.3244,Las Vegas,Seattle
2021/1/1,"Las Vegas, NV","San Jose, CA",3.80%,10939,36.2333,-115.2654,37.3012,-121.848,Las Vegas,San Jose
2021/1/1,"Las Vegas, NV","Phoenix, AZ",3.40%,10939,36.2333,-115.2654,33.5722,-112.0892,Las Vegas,Phoenix
2021/1/1,"Las Vegas, NV","Dallas, TX",2.80%,10939,36.2333,-115.2654,32.7935,-96.7667,Las Vegas,Dallas
2021/1/1,"Las Vegas, NV","Chicago, IL",2.70%,10939,36.2333,-115.2654,41.8375,-87.6866,Las Vegas,Chicago
2021/1/1,"Las Vegas, NV","Miami, FL",2.30%,10939,36.2333,-115.2654,25.784,-80.2101,Las Vegas,Miami
2021/1/1,"Las Vegas, NV","Portland, OR",2.10%,10939,36.2333,-115.2654,45.5371,-122.65,Las Vegas,Portland
2021/1/1,"Los Angeles, CA","San Diego, CA",19.80%,-28115,34.1141,-118.4068,32.8313,-117.1222,Los Angeles,San Diego
2021/1/1,"Los Angeles, CA","Las Vegas, NV",8.40%,-28115,34.1141,-118.4068,36.2333,-115.2654,Los Angeles,Las Vegas
2021/1/1,"Los Angeles, CA","Phoenix, AZ",7.20%,-28115,34.1141,-118.4068,33.5722,-112.0892,Los Angeles,Phoenix
2021/1/1,"Los Angeles, CA","San Jose, CA",5.30%,-28115,34.1141,-118.4068,37.3012,-121.848,Los Angeles,San Jose
2021/1/1,"Los Angeles, CA","Dallas, TX",4.10%,-28115,34.1141,-118.4068,32.7935,-96.7667,Los Angeles,Dallas
2021/1/1,"Los Angeles, CA","Seattle, WA",3.70%,-28115,34.1141,-118.4068,47.6211,-122.3244,Los Angeles,Seattle
2021/1/1,"Los Angeles, CA","Bakersfield, CA",3.50%,-28115,34.1141,-118.4068,35.3529,-119.0359,Los Angeles,Bakersfield
2021/1/1,"Los Angeles, CA","New York, NY",2.80%,-28115,34.1141,-118.4068,40.6943,-73.9249,Los Angeles,New York
2021/1/1,"Los Angeles, CA","Portland, OR",2.50%,-28115,34.1141,-118.4068,45.5371,-122.65,Los Angeles,Portland
2021/1/1,"Los Angeles, CA","Boise City, ID",1.00%,-28115,34.1141,-118.4068,43.6005,-116.2308,Los Angeles,Boise City
2021/1/1,"Miami, FL","Orlando, FL",14.00%,8846,25.784,-80.2101,28.4773,-81.337,Miami,Orlando
2021/1/1,"Miami, FL","Cape Coral, FL",10.40%,8846,25.784,-80.2101,26.6443,-81.9957,Miami,Cape Coral
2021/1/1,"Miami, FL","Tampa, FL",7.90%,8846,25.784,-80.2101,27.9945,-82.4447,Miami,Tampa
2021/1/1,"Miami, FL","Atlanta, GA",5.50%,8846,25.784,-80.2101,33.7628,-84.422,Miami,Atlanta
2021/1/1,"Miami, FL","New York, NY",5.10%,8846,25.784,-80.2101,40.6943,-73.9249,Miami,New York
2021/1/1,"Miami, FL","Washington, DC",5.10%,8846,25.784,-80.2101,38.9047,-77.0163,Miami,Washington
2021/1/1,"Miami, FL","Chicago, IL",5.00%,8846,25.784,-80.2101,41.8375,-87.6866,Miami,Chicago
2021/1/1,"Miami, FL","Jacksonville, FL",5.00%,8846,25.784,-80.2101,30.3322,-81.6749,Miami,Jacksonville
2021/1/1,"Miami, FL","North Port, FL",4.20%,8846,25.784,-80.2101,27.0576,-82.1977,Miami,North Port
2021/1/1,"Miami, FL","Los Angeles, CA",3.50%,8846,25.784,-80.2101,34.1141,-118.4068,Miami,Los Angeles
2021/1/1,"Milwaukee, WI","Chicago, IL",26.20%,-3155,43.0642,-87.9675,41.8375,-87.6866,Milwaukee,Chicago
2021/1/1,"Milwaukee, WI","Minneapolis, MN",23.70%,-3155,43.0642,-87.9675,44.9635,-93.2678,Milwaukee,Minneapolis
2021/1/1,"Milwaukee, WI","Madison, WI",2.50%,-3155,43.0642,-87.9675,43.0822,-89.393,Milwaukee,Madison
2021/1/1,"Milwaukee, WI","Los Angeles, CA",2.40%,-3155,43.0642,-87.9675,34.1141,-118.4068,Milwaukee,Los Angeles
2021/1/1,"Milwaukee, WI","Phoenix, AZ",2.20%,-3155,43.0642,-87.9675,33.5722,-112.0892,Milwaukee,Phoenix
2021/1/1,"Milwaukee, WI","Cape Coral, FL",1.90%,-3155,43.0642,-87.9675,26.6443,-81.9957,Milwaukee,Cape Coral
2021/1/1,"Milwaukee, WI","Nashville, TN",1.50%,-3155,43.0642,-87.9675,36.1715,-86.7842,Milwaukee,Nashville
2021/1/1,"Milwaukee, WI","Atlanta, GA",1.50%,-3155,43.0642,-87.9675,33.7628,-84.422,Milwaukee,Atlanta
2021/1/1,"Milwaukee, WI","Green Bay, WI",1.50%,-3155,43.0642,-87.9675,44.5148,-87.9895,Milwaukee,Green Bay
2021/1/1,"Milwaukee, WI","Appleton, WI",1.30%,-3155,43.0642,-87.9675,44.278,-88.3892,Milwaukee,Appleton
2021/1/1,"Minneapolis, MN","Phoenix, AZ",6.80%,623,44.9635,-93.2678,33.5722,-112.0892,Minneapolis,Phoenix
2021/1/1,"Minneapolis, MN","Los Angeles, CA",6.50%,623,44.9635,-93.2678,34.1141,-118.4068,Minneapolis,Los Angeles
2021/1/1,"Minneapolis, MN","Cape Coral, FL",6.10%,623,44.9635,-93.2678,26.6443,-81.9957,Minneapolis,Cape Coral
2021/1/1,"Minneapolis, MN","Chicago, IL",5.80%,623,44.9635,-93.2678,41.8375,-87.6866,Minneapolis,Chicago
2021/1/1,"Minneapolis, MN","Las Vegas, NV",4.00%,623,44.9635,-93.2678,36.2333,-115.2654,Minneapolis,Las Vegas
2021/1/1,"Minneapolis, MN","Seattle, WA",3.80%,623,44.9635,-93.2678,47.6211,-122.3244,Minneapolis,Seattle
2021/1/1,"Minneapolis, MN","Omaha, NE",2.90%,623,44.9635,-93.2678,41.2627,-96.0529,Minneapolis,Omaha
2021/1/1,"Minneapolis, MN","San Jose, CA",2.70%,623,44.9635,-93.2678,37.3012,-121.848,Minneapolis,San Jose
2021/1/1,"Minneapolis, MN","Miami, FL",2.70%,623,44.9635,-93.2678,25.784,-80.2101,Minneapolis,Miami
2021/1/1,"Minneapolis, MN","Dallas, TX",2.60%,623,44.9635,-93.2678,32.7935,-96.7667,Minneapolis,Dallas
2021/1/1,"Nashville, TN","Clarksville, TN",9.10%,5201,36.1715,-86.7842,36.5692,-87.3413,Nashville,Clarksville
2021/1/1,"Nashville, TN","Knoxville, TN",5.50%,5201,36.1715,-86.7842,35.9692,-83.9496,Nashville,Knoxville
2021/1/1,"Nashville, TN","Atlanta, GA",5.30%,5201,36.1715,-86.7842,33.7628,-84.422,Nashville,Atlanta
2021/1/1,"Nashville, TN","Los Angeles, CA",4.60%,5201,36.1715,-86.7842,34.1141,-118.4068,Nashville,Los Angeles
2021/1/1,"Nashville, TN","Chicago, IL",4.10%,5201,36.1715,-86.7842,41.8375,-87.6866,Nashville,Chicago
2021/1/1,"Nashville, TN","Washington, DC",3.80%,5201,36.1715,-86.7842,38.9047,-77.0163,Nashville,Washington
2021/1/1,"Nashville, TN","Chattanooga, TN",3.50%,5201,36.1715,-86.7842,35.066,-85.2481,Nashville,Chattanooga
2021/1/1,"Nashville, TN","Crestview, FL",3.40%,5201,36.1715,-86.7842,30.7477,-86.5785,Nashville,Crestview
2021/1/1,"Nashville, TN","Tampa, FL",3.00%,5201,36.1715,-86.7842,27.9945,-82.4447,Nashville,Tampa
2021/1/1,"Nashville, TN","Orlando, FL",3.00%,5201,36.1715,-86.7842,28.4773,-81.337,Nashville,Orlando
2021/1/1,"New York, NY","Philadelphia, PA",10.50%,-48416,40.6943,-73.9249,40.0077,-75.1339,New York,Philadelphia
2021/1/1,"New York, NY","Boston, MA",9.60%,-48416,40.6943,-73.9249,42.3188,-71.0852,New York,Boston
2021/1/1,"New York, NY","Atlanta, GA",8.80%,-48416,40.6943,-73.9249,33.7628,-84.422,New York,Atlanta
2021/1/1,"New York, NY","Miami, FL",8.50%,-48416,40.6943,-73.9249,25.784,-80.2101,New York,Miami
2021/1/1,"New York, NY","Washington, DC",6.10%,-48416,40.6943,-73.9249,38.9047,-77.0163,New York,Washington
2021/1/1,"New York, NY","Los Angeles, CA",3.50%,-48416,40.6943,-73.9249,34.1141,-118.4068,New York,Los Angeles
2021/1/1,"New York, NY","Charlotte, NC",3.40%,-48416,40.6943,-73.9249,35.2083,-80.8303,New York,Charlotte
2021/1/1,"New York, NY","Orlando, FL",3.30%,-48416,40.6943,-73.9249,28.4773,-81.337,New York,Orlando
2021/1/1,"New York, NY","Nashville, TN",3.00%,-48416,40.6943,-73.9249,36.1715,-86.7842,New York,Nashville
2021/1/1,"New York, NY","Raleigh, NC",2.80%,-48416,40.6943,-73.9249,35.8324,-78.6429,New York,Raleigh
2021/1/1,"North Port, FL","Tampa, FL",35.10%,5208,27.0576,-82.1977,27.9945,-82.4447,North Port,Tampa
2021/1/1,"North Port, FL","Orlando, FL",11.20%,5208,27.0576,-82.1977,28.4773,-81.337,North Port,Orlando
2021/1/1,"North Port, FL","Chicago, IL",5.20%,5208,27.0576,-82.1977,41.8375,-87.6866,North Port,Chicago
2021/1/1,"North Port, FL","Boston, MA",4.40%,5208,27.0576,-82.1977,42.3188,-71.0852,North Port,Boston
2021/1/1,"North Port, FL","Cape Coral, FL",3.90%,5208,27.0576,-82.1977,26.6443,-81.9957,North Port,Cape Coral
2021/1/1,"North Port, FL","Washington, DC",3.70%,5208,27.0576,-82.1977,38.9047,-77.0163,North Port,Washington
2021/1/1,"North Port, FL","Miami, FL",3.30%,5208,27.0576,-82.1977,25.784,-80.2101,North Port,Miami
2021/1/1,"North Port, FL","Bakersfield, CA",2.90%,5208,27.0576,-82.1977,35.3529,-119.0359,North Port,Bakersfield
2021/1/1,"North Port, FL","New York, NY",2.60%,5208,27.0576,-82.1977,40.6943,-73.9249,North Port,New York
2021/1/1,"North Port, FL","Atlanta, GA",2.10%,5208,27.0576,-82.1977,33.7628,-84.422,North Port,Atlanta
2021/1/1,"Orlando, FL","Tampa, FL",26.40%,6350,28.4773,-81.337,27.9945,-82.4447,Orlando,Tampa
2021/1/1,"Orlando, FL","Miami, FL",14.70%,6350,28.4773,-81.337,25.784,-80.2101,Orlando,Miami
2021/1/1,"Orlando, FL","North Port, FL",5.40%,6350,28.4773,-81.337,27.0576,-82.1977,Orlando,North Port
2021/1/1,"Orlando, FL","Palm Bay, FL",4.90%,6350,28.4773,-81.337,27.9631,-80.6593,Orlando,Palm Bay
2021/1/1,"Orlando, FL","Jacksonville, FL",3.80%,6350,28.4773,-81.337,30.3322,-81.6749,Orlando,Jacksonville
2021/1/1,"Orlando, FL","Washington, DC",3.60%,6350,28.4773,-81.337,38.9047,-77.0163,Orlando,Washington
2021/1/1,"Orlando, FL","Cape Coral, FL",3.20%,6350,28.4773,-81.337,26.6443,-81.9957,Orlando,Cape Coral
2021/1/1,"Orlando, FL","Chicago, IL",3.10%,6350,28.4773,-81.337,41.8375,-87.6866,Orlando,Chicago
2021/1/1,"Orlando, FL","Atlanta, GA",2.80%,6350,28.4773,-81.337,33.7628,-84.422,Orlando,Atlanta
2021/1/1,"Orlando, FL","New York, NY",2.70%,6350,28.4773,-81.337,40.6943,-73.9249,Orlando,New York
2021/1/1,"Philadelphia, PA","Washington, DC",20.80%,1675,40.0077,-75.1339,38.9047,-77.0163,Philadelphia,Washington
2021/1/1,"Philadelphia, PA","New York, NY",18.10%,1675,40.0077,-75.1339,40.6943,-73.9249,Philadelphia,New York
2021/1/1,"Philadelphia, PA","Miami, FL",5.30%,1675,40.0077,-75.1339,25.784,-80.2101,Philadelphia,Miami
2021/1/1,"Philadelphia, PA","Salisbury, MD",5.00%,1675,40.0077,-75.1339,38.3756,-75.5865,Philadelphia,Salisbury
2021/1/1,"Philadelphia, PA","Los Angeles, CA",3.00%,1675,40.0077,-75.1339,34.1141,-118.4068,Philadelphia,Los Angeles
2021/1/1,"Philadelphia, PA","Allentown, PA",3.00%,1675,40.0077,-75.1339,40.5961,-75.4756,Philadelphia,Allentown
2021/1/1,"Philadelphia, PA","Atlanta, GA",2.70%,1675,40.0077,-75.1339,33.7628,-84.422,Philadelphia,Atlanta
2021/1/1,"Philadelphia, PA","Orlando, FL",2.70%,1675,40.0077,-75.1339,28.4773,-81.337,Philadelphia,Orlando
2021/1/1,"Philadelphia, PA","Boston, MA",2.50%,1675,40.0077,-75.1339,42.3188,-71.0852,Philadelphia,Boston
2021/1/1,"Philadelphia, PA","Cape Coral, FL",2.50%,1675,40.0077,-75.1339,26.6443,-81.9957,Philadelphia,Cape Coral
2021/1/1,"Phoenix, AZ","Seattle, WA",16.30%,12391,33.5722,-112.0892,47.6211,-122.3244,Phoenix,Seattle
2021/1/1,"Phoenix, AZ","Los Angeles, CA",9.80%,12391,33.5722,-112.0892,34.1141,-118.4068,Phoenix,Los Angeles
2021/1/1,"Phoenix, AZ","Tucson, AZ",7.40%,12391,33.5722,-112.0892,32.1541,-110.8787,Phoenix,Tucson
2021/1/1,"Phoenix, AZ","Chicago, IL",5.40%,12391,33.5722,-112.0892,41.8375,-87.6866,Phoenix,Chicago
2021/1/1,"Phoenix, AZ","Las Vegas, NV",3.70%,12391,33.5722,-112.0892,36.2333,-115.2654,Phoenix,Las Vegas
2021/1/1,"Phoenix, AZ","San Diego, CA",3.70%,12391,33.5722,-112.0892,32.8313,-117.1222,Phoenix,San Diego
2021/1/1,"Phoenix, AZ","Flagstaff, AZ",3.40%,12391,33.5722,-112.0892,35.1872,-111.6194,Phoenix,Flagstaff
2021/1/1,"Phoenix, AZ","San Jose, CA",3.20%,12391,33.5722,-112.0892,37.3012,-121.848,Phoenix,San Jose
2021/1/1,"Phoenix, AZ","Portland, OR",3.10%,12391,33.5722,-112.0892,45.5371,-122.65,Phoenix,Portland
2021/1/1,"Phoenix, AZ","Dallas, TX",2.70%,12391,33.5722,-112.0892,32.7935,-96.7667,Phoenix,Dallas
2021/1/1,"Portland, OR","Seattle, WA",13.80%,672,45.5371,-122.65,47.6211,-122.3244,Portland,Seattle
2021/1/1,"Portland, OR","Bend, OR",12.10%,672,45.5371,-122.65,44.0563,-121.3095,Portland,Bend
2021/1/1,"Portland, OR","Los Angeles, CA",7.70%,672,45.5371,-122.65,34.1141,-118.4068,Portland,Los Angeles
2021/1/1,"Portland, OR","Las Vegas, NV",7.50%,672,45.5371,-122.65,36.2333,-115.2654,Portland,Las Vegas
2021/1/1,"Portland, OR","Phoenix, AZ",7.10%,672,45.5371,-122.65,33.5722,-112.0892,Portland,Phoenix
2021/1/1,"Portland, OR","San Jose, CA",3.70%,672,45.5371,-122.65,37.3012,-121.848,Portland,San Jose
2021/1/1,"Portland, OR","Eugene, OR",3.50%,672,45.5371,-122.65,44.0564,-123.1174,Portland,Eugene
2021/1/1,"Portland, OR","Dallas, TX",3.00%,672,45.5371,-122.65,32.7935,-96.7667,Portland,Dallas
2021/1/1,"Portland, OR","Spokane, WA",2.20%,672,45.5371,-122.65,47.6671,-117.433,Portland,Spokane
2021/1/1,"Portland, OR","Boise City, ID",1.50%,672,45.5371,-122.65,43.6005,-116.2308,Portland,Boise City
2021/1/1,"Raleigh, NC","Washington, DC",8.60%,3564,35.8324,-78.6429,38.9047,-77.0163,Raleigh,Washington
2021/1/1,"Raleigh, NC","Greensboro, NC",8.60%,3564,35.8324,-78.6429,36.0956,-79.8271,Raleigh,Greensboro
2021/1/1,"Raleigh, NC","Charlotte, NC",8.20%,3564,35.8324,-78.6429,35.2083,-80.8303,Raleigh,Charlotte
2021/1/1,"Raleigh, NC","Portland, OR",4.90%,3564,35.8324,-78.6429,45.5371,-122.65,Raleigh,Portland
