date,origin,dest,pct_incomers,netflow,dest_lat,dest_lon,origin_lat,origin_lon,origin_city,dest_city
2017/1/1,"San Diego, CA","Milwaukee, WI",2.20%,116,43.0642,-87.9675,32.8313,-117.1222,San Diego,Milwaukee
2017/1/1,"Phoenix, AZ","Milwaukee, WI",1.90%,116,43.0642,-87.9675,33.5722,-112.0892,Phoenix,Milwaukee
2017/1/1,"Chicago, IL","Minneapolis, MN",12.90%,35,44.9635,-93.2678,41.8375,-87.6866,Chicago,Minneapolis
2017/1/1,"San Jose, CA","Minneapolis, MN",10.20%,35,44.9635,-93.2678,37.3012,-121.848,San Jose,Minneapolis
2017/1/1,"Los Angeles, CA","Minneapolis, MN",8.20%,35,44.9635,-93.2678,34.1141,-118.4068,Los Angeles,Minneapolis
2017/1/1,"Seattle, WA","Minneapolis, MN",7.90%,35,44.9635,-93.2678,47.6211,-122.3244,Seattle,Minneapolis
2017/1/1,"Washington, DC","Minneapolis, MN",5.90%,35,44.9635,-93.2678,38.9047,-77.0163,Washington,Minneapolis
2017/1/1,"Denver, CO","Minneapolis, MN",4.70%,35,44.9635,-93.2678,39.762,-104.8758,Denver,Minneapolis
2017/1/1,"New York, NY","Minneapolis, MN",3.90%,35,44.9635,-93.2678,40.6943,-73.9249,New York,Minneapolis
2017/1/1,"Portland, OR","Minneapolis, MN",3.00%,35,44.9635,-93.2678,45.5371,-122.65,Portland,Minneapolis
2017/1/1,"San Diego, CA","Minneapolis, MN",2.80%,35,44.9635,-93.2678,32.8313,-117.1222,San Diego,Minneapolis
2017/1/1,"Boston, MA","Minneapolis, MN",2.20%,35,44.9635,-93.2678,42.3188,-71.0852,Boston,Minneapolis
2017/1/1,"Chicago, IL","Nashville, TN",14.00%,537,36.1715,-86.7842,41.8375,-87.6866,Chicago,Nashville
2017/1/1,"Los Angeles, CA","Nashville, TN",12.80%,537,36.1715,-86.7842,34.1141,-118.4068,Los Angeles,Nashville
2017/1/1,"Washington, DC","Nashville, TN",6.30%,537,36.1715,-86.7842,38.9047,-77.0163,Washington,Nashville
2017/1/1,"San Jose, CA","Nashville, TN",5.40%,537,36.1715,-86.7842,37.3012,-121.848,San Jose,Nashville
2017/1/1,"Knoxville, TN","Nashville, TN",5.00%,537,36.1715,-86.7842,35.9692,-83.9496,Knoxville,Nashville
2017/1/1,"New York, NY","Nashville, TN",4.30%,537,36.1715,-86.7842,40.6943,-73.9249,New York,Nashville
2017/1/1,"Seattle, WA","Nashville, TN",2.80%,537,36.1715,-86.7842,47.6211,-122.3244,Seattle,Nashville
2017/1/1,"Atlanta, GA","Nashville, TN",2.70%,537,36.1715,-86.7842,33.7628,-84.422,Atlanta,Nashville
2017/1/1,"San Diego, CA","Nashville, TN",2.40%,537,36.1715,-86.7842,32.8313,-117.1222,San Diego,Nashville
2017/1/1,"Denver, CO","Nashville, TN",2.30%,537,36.1715,-86.7842,39.762,-104.8758,Denver,Nashville
2017/1/1,"Philadelphia, PA","New York, NY",17.40%,-7106,40.6943,-73.9249,40.0077,-75.1339,Philadelphia,New York
2017/1/1,"Washington, DC","New York, NY",15.80%,-7106,40.6943,-73.9249,38.9047,-77.0163,Washington,New York
2017/1/1,"Los Angeles, CA","New York, NY",8.90%,-7106,40.6943,-73.9249,34.1141,-118.4068,Los Angeles,New York
2017/1/1,"San Jose, CA","New York, NY",8.70%,-7106,40.6943,-73.9249,37.3012,-121.848,San Jose,New York
2017/1/1,"Boston, MA","New York, NY",6.80%,-7106,40.6943,-73.9249,42.3188,-71.0852,Boston,New York
2017/1/1,"Chicago, IL","New York, NY",5.20%,-7106,40.6943,-73.9249,41.8375,-87.6866,Chicago,New York
2017/1/1,"Seattle, WA","New York, NY",4.10%,-7106,40.6943,-73.9249,47.6211,-122.3244,Seattle,New York
2017/1/1,"Miami, FL","New York, NY",3.10%,-7106,40.6943,-73.9249,25.784,-80.2101,Miami,New York
2017/1/1,"San Diego, CA","New York, NY",2.00%,-7106,40.6943,-73.9249,32.8313,-117.1222,San Diego,New York
2017/1/1,"Albany, NY","New York, NY",1.50%,-7106,40.6943,-73.9249,42.6664,-73.7987,Albany,New York
2017/1/1,"Chicago, IL","North Port, FL",14.20%,283,27.0576,-82.1977,41.8375,-87.6866,Chicago,North Port
2017/1/1,"Washington, DC","North Port, FL",11.20%,283,27.0576,-82.1977,38.9047,-77.0163,Washington,North Port
2017/1/1,"Boston, MA","North Port, FL",8.60%,283,27.0576,-82.1977,42.3188,-71.0852,Boston,North Port
2017/1/1,"New York, NY","North Port, FL",7.10%,283,27.0576,-82.1977,40.6943,-73.9249,New York,North Port
2017/1/1,"Miami, FL","North Port, FL",6.30%,283,27.0576,-82.1977,25.784,-80.2101,Miami,North Port
2017/1/1,"Tampa, FL","North Port, FL",5.60%,283,27.0576,-82.1977,27.9945,-82.4447,Tampa,North Port
2017/1/1,"Cape Coral, FL","North Port, FL",4.40%,283,27.0576,-82.1977,26.6443,-81.9957,Cape Coral,North Port
2017/1/1,"San Jose, CA","North Port, FL",3.00%,283,27.0576,-82.1977,37.3012,-121.848,San Jose,North Port
2017/1/1,"Seattle, WA","North Port, FL",3.00%,283,27.0576,-82.1977,47.6211,-122.3244,Seattle,North Port
2017/1/1,"Los Angeles, CA","North Port, FL",2.70%,283,27.0576,-82.1977,34.1141,-118.4068,Los Angeles,North Port
2017/1/1,"New York, NY","Orlando, FL",12.20%,680,28.4773,-81.337,40.6943,-73.9249,New York,Orlando
2017/1/1,"Washington, DC","Orlando, FL",11.60%,680,28.4773,-81.337,38.9047,-77.0163,Washington,Orlando
2017/1/1,"Miami, FL","Orlando, FL",11.30%,680,28.4773,-81.337,25.784,-80.2101,Miami,Orlando
2017/1/1,"Chicago, IL","Orlando, FL",8.40%,680,28.4773,-81.337,41.8375,-87.6866,Chicago,Orlando
2017/1/1,"Tampa, FL","Orlando, FL",6.20%,680,28.4773,-81.337,27.9945,-82.4447,Tampa,Orlando
2017/1/1,"Boston, MA","Orlando, FL",5.10%,680,28.4773,-81.337,42.3188,-71.0852,Boston,Orlando
2017/1/1,"Los Angeles, CA","Orlando, FL",4.30%,680,28.4773,-81.337,34.1141,-118.4068,Los Angeles,Orlando
2017/1/1,"Seattle, WA","Orlando, FL",3.60%,680,28.4773,-81.337,47.6211,-122.3244,Seattle,Orlando
2017/1/1,"San Jose, CA","Orlando, FL",2.90%,680,28.4773,-81.337,37.3012,-121.848,San Jose,Orlando
2017/1/1,"Philadelphia, PA","Orlando, FL",2.20%,680,28.4773,-81.337,40.0077,-75.1339,Philadelphia,Orlando
2017/1/1,"New York, NY","Philadelphia, PA",41.30%,675,40.0077,-75.1339,40.6943,-73.9249,New York,Philadelphia
2017/1/1,"Washington, DC","Philadelphia, PA",20.40%,675,40.0077,-75.1339,38.9047,-77.0163,Washington,Philadelphia
2017/1/1,"Boston, MA","Philadelphia, PA",4.20%,675,40.0077,-75.1339,42.3188,-71.0852,Boston,Philadelphia
2017/1/1,"Los Angeles, CA","Philadelphia, PA",3.80%,675,40.0077,-75.1339,34.1141,-118.4068,Los Angeles,Philadelphia
2017/1/1,"San Jose, CA","Philadelphia, PA",3.50%,675,40.0077,-75.1339,37.3012,-121.848,San Jose,Philadelphia
2017/1/1,"Chicago, IL","Philadelphia, PA",2.00%,675,40.0077,-75.1339,41.8375,-87.6866,Chicago,Philadelphia
2017/1/1,"Seattle, WA","Philadelphia, PA",1.90%,675,40.0077,-75.1339,47.6211,-122.3244,Seattle,Philadelphia
2017/1/1,"Denver, CO","Philadelphia, PA",1.40%,675,40.0077,-75.1339,39.762,-104.8758,Denver,Philadelphia
2017/1/1,"San Diego, CA","Philadelphia, PA",1.30%,675,40.0077,-75.1339,32.8313,-117.1222,San Diego,Philadelphia
2017/1/1,"Miami, FL","Philadelphia, PA",1.20%,675,40.0077,-75.1339,25.784,-80.2101,Miami,Philadelphia
2017/1/1,"Los Angeles, CA","Phoenix, AZ",18.40%,2744,33.5722,-112.0892,34.1141,-118.4068,Los Angeles,Phoenix
2017/1/1,"Seattle, WA","Phoenix, AZ",13.10%,2744,33.5722,-112.0892,47.6211,-122.3244,Seattle,Phoenix
2017/1/1,"Chicago, IL","Phoenix, AZ",11.50%,2744,33.5722,-112.0892,41.8375,-87.6866,Chicago,Phoenix
2017/1/1,"San Jose, CA","Phoenix, AZ",8.50%,2744,33.5722,-112.0892,37.3012,-121.848,San Jose,Phoenix
2017/1/1,"Portland, OR","Phoenix, AZ",4.90%,2744,33.5722,-112.0892,45.5371,-122.65,Portland,Phoenix
2017/1/1,"San Diego, CA","Phoenix, AZ",4.80%,2744,33.5722,-112.0892,32.8313,-117.1222,San Diego,Phoenix
2017/1/1,"Denver, CO","Phoenix, AZ",3.90%,2744,33.5722,-112.0892,39.762,-104.8758,Denver,Phoenix
2017/1/1,"Washington, DC","Phoenix, AZ",2.80%,2744,33.5722,-112.0892,38.9047,-77.0163,Washington,Phoenix
2017/1/1,"Tucson, AZ","Phoenix, AZ",2.60%,2744,33.5722,-112.0892,32.1541,-110.8787,Tucson,Phoenix
2017/1/1,"Columbus, OH","Phoenix, AZ",2.10%,2744,33.5722,-112.0892,39.9862,-82.9855,Columbus,Phoenix
2017/1/1,"San Jose, CA","Portland, OR",23.40%,1556,45.5371,-122.65,37.3012,-121.848,San Jose,Portland
2017/1/1,"Seattle, WA","Portland, OR",20.90%,1556,45.5371,-122.65,47.6211,-122.3244,Seattle,Portland
2017/1/1,"Los Angeles, CA","Portland, OR",15.00%,1556,45.5371,-122.65,34.1141,-118.4068,Los Angeles,Portland
2017/1/1,"San Diego, CA","Portland, OR",3.40%,1556,45.5371,-122.65,32.8313,-117.1222,San Diego,Portland
2017/1/1,"Eugene, OR","Portland, OR",3.10%,1556,45.5371,-122.65,44.0564,-123.1174,Eugene,Portland
2017/1/1,"Washington, DC","Portland, OR",2.40%,1556,45.5371,-122.65,38.9047,-77.0163,Washington,Portland
2017/1/1,"Chicago, IL","Portland, OR",2.20%,1556,45.5371,-122.65,41.8375,-87.6866,Chicago,Portland
2017/1/1,"New York, NY","Portland, OR",2.10%,1556,45.5371,-122.65,40.6943,-73.9249,New York,Portland
2017/1/1,"Phoenix, AZ","Portland, OR",2.10%,1556,45.5371,-122.65,33.5722,-112.0892,Phoenix,Portland
2017/1/1,"Sacramento, CA","Portland, OR",1.60%,1556,45.5371,-122.65,38.5677,-121.4685,Sacramento,Portland
2017/1/1,"Washington, DC","Raleigh, NC",15.90%,866,35.8324,-78.6429,38.9047,-77.0163,Washington,Raleigh
2017/1/1,"Charlotte, NC","Raleigh, NC",11.00%,866,35.8324,-78.6429,35.2083,-80.8303,Charlotte,Raleigh
2017/1/1,"New York, NY","Raleigh, NC",9.50%,866,35.8324,-78.6429,40.6943,-73.9249,New York,Raleigh
2017/1/1,"San Jose, CA","Raleigh, NC",7.30%,866,35.8324,-78.6429,37.3012,-121.848,San Jose,Raleigh
2017/1/1,"Boston, MA","Raleigh, NC",5.20%,866,35.8324,-78.6429,42.3188,-71.0852,Boston,Raleigh
2017/1/1,"Chicago, IL","Raleigh, NC",4.30%,866,35.8324,-78.6429,41.8375,-87.6866,Chicago,Raleigh
2017/1/1,"Los Angeles, CA","Raleigh, NC",4.00%,866,35.8324,-78.6429,34.1141,-118.4068,Los Angeles,Raleigh
2017/1/1,"Seattle, WA","Raleigh, NC",2.90%,866,35.8324,-78.6429,47.6211,-122.3244,Seattle,Raleigh
2017/1/1,"Greensboro, NC","Raleigh, NC",2.90%,866,35.8324,-78.6429,36.0956,-79.8271,Greensboro,Raleigh
2017/1/1,"Miami, FL","Raleigh, NC",2.40%,866,35.8324,-78.6429,25.784,-80.2101,Miami,Raleigh
2017/1/1,"San Jose, CA","Sacramento, CA",76.90%,4089,38.5677,-121.4685,37.3012,-121.848,San Jose,Sacramento
2017/1/1,"Los Angeles, CA","Sacramento, CA",7.40%,4089,38.5677,-121.4685,34.1141,-118.4068,Los Angeles,Sacramento
2017/1/1,"San Diego, CA","Sacramento, CA",1.40%,4089,38.5677,-121.4685,32.8313,-117.1222,San Diego,Sacramento
2017/1/1,"Seattle, WA","Sacramento, CA",1.30%,4089,38.5677,-121.4685,47.6211,-122.3244,Seattle,Sacramento
2017/1/1,"Washington, DC","Sacramento, CA",1.00%,4089,38.5677,-121.4685,38.9047,-77.0163,Washington,Sacramento
2017/1/1,"Modesto, CA","Sacramento, CA",1.00%,4089,38.5677,-121.4685,37.6375,-121.0028,Modesto,Sacramento
2017/1/1,"Reno, NV","Sacramento, CA",1.00%,4089,38.5677,-121.4685,39.5497,-119.8483,Reno,Sacramento
2017/1/1,"Portland, OR","Sacramento, CA",0.90%,4089,38.5677,-121.4685,45.5371,-122.65,Portland,Sacramento
2017/1/1,"Chicago, IL","Sacramento, CA",0.60%,4089,38.5677,-121.4685,41.8375,-87.6866,Chicago,Sacramento
2017/1/1,"Fresno, CA","Sacramento, CA",0.60%,4089,38.5677,-121.4685,36.783,-119.7939,Fresno,Sacramento
2017/1/1,"San Jose, CA","Salinas, CA",64.80%,406,36.6883,-121.6317,37.3012,-121.848,San Jose,Salinas
2017/1/1,"Los Angeles, CA","Salinas, CA",10.40%,406,36.6883,-121.6317,34.1141,-118.4068,Los Angeles,Salinas
2017/1/1,"Sacramento, CA","Salinas, CA",3.10%,406,36.6883,-121.6317,38.5677,-121.4685,Sacramento,Salinas
2017/1/1,"Washington, DC","Salinas, CA",2.70%,406,36.6883,-121.6317,38.9047,-77.0163,Washington,Salinas
2017/1/1,"San Luis Obispo, CA","Salinas, CA",2.50%,406,36.6883,-121.6317,35.2669,-120.669,San Luis Obispo,Salinas
2017/1/1,"Chicago, IL","Salinas, CA",2.40%,406,36.6883,-121.6317,41.8375,-87.6866,Chicago,Salinas
2017/1/1,"San Diego, CA","Salinas, CA",2.00%,406,36.6883,-121.6317,32.8313,-117.1222,San Diego,Salinas
2017/1/1,"Seattle, WA","Salinas, CA",1.90%,406,36.6883,-121.6317,47.6211,-122.3244,Seattle,Salinas
2017/1/1,"San Jose, CA","Salt Lake City, UT",22.70%,305,40.7776,-111.9311,37.3012,-121.848,San Jose,Salt Lake City
2017/1/1,"Los Angeles, CA","Salt Lake City, UT",17.70%,305,40.7776,-111.9311,34.1141,-118.4068,Los Angeles,Salt Lake City
2017/1/1,"Seattle, WA","Salt Lake City, UT",11.50%,305,40.7776,-111.9311,47.6211,-122.3244,Seattle,Salt Lake City
2017/1/1,"San Diego, CA","Salt Lake City, UT",4.80%,305,40.7776,-111.9311,32.8313,-117.1222,San Diego,Salt Lake City
2017/1/1,"Washington, DC","Salt Lake City, UT",4.60%,305,40.7776,-111.9311,38.9047,-77.0163,Washington,Salt Lake City
2017/1/1,"Portland, OR","Salt Lake City, UT",3.60%,305,40.7776,-111.9311,45.5371,-122.65,Portland,Salt Lake City
2017/1/1,"Phoenix, AZ","Salt Lake City, UT",3.60%,305,40.7776,-111.9311,33.5722,-112.0892,Phoenix,Salt Lake City
2017/1/1,"Denver, CO","Salt Lake City, UT",3.40%,305,40.7776,-111.9311,39.762,-104.8758,Denver,Salt Lake City
2017/1/1,"Chicago, IL","Salt Lake City, UT",2.80%,305,40.7776,-111.9311,41.8375,-87.6866,Chicago,Salt Lake City
2017/1/1,"New York, NY","Salt Lake City, UT",1.90%,305,40.7776,-111.9311,40.6943,-73.9249,New York,Salt Lake City
2017/1/1,"Houston, TX","San Antonio, TX",17.50%,710,29.4632,-98.5238,29.786,-95.3885,Houston,San Antonio
2017/1/1,"Austin, TX","San Antonio, TX",13.50%,710,29.4632,-98.5238,30.3005,-97.7522,Austin,San Antonio
2017/1/1,"Los Angeles, CA","San Antonio, TX",9.80%,710,29.4632,-98.5238,34.1141,-118.4068,Los Angeles,San Antonio
2017/1/1,"Washington, DC","San Antonio, TX",9.30%,710,29.4632,-98.5238,38.9047,-77.0163,Washington,San Antonio
2017/1/1,"San Jose, CA","San Antonio, TX",5.30%,710,29.4632,-98.5238,37.3012,-121.848,San Jose,San Antonio
2017/1/1,"Seattle, WA","San Antonio, TX",4.60%,710,29.4632,-98.5238,47.6211,-122.3244,Seattle,San Antonio
2017/1/1,"Chicago, IL","San Antonio, TX",4.40%,710,29.4632,-98.5238,41.8375,-87.6866,Chicago,San Antonio
2017/1/1,"San Diego, CA","San Antonio, TX",4.00%,710,29.4632,-98.5238,32.8313,-117.1222,San Diego,San Antonio
2017/1/1,"Dallas, TX","San Antonio, TX",3.20%,710,29.4632,-98.5238,32.7935,-96.7667,Dallas,San Antonio
2017/1/1,"Portland, OR","San Antonio, TX",1.70%,710,29.4632,-98.5238,45.5371,-122.65,Portland,San Antonio
2017/1/1,"Los Angeles, CA","San Diego, CA",53.70%,1109,32.8313,-117.1222,34.1141,-118.4068,Los Angeles,San Diego
2017/1/1,"San Jose, CA","San Diego, CA",11.80%,1109,32.8313,-117.1222,37.3012,-121.848,San Jose,San Diego
2017/1/1,"Seattle, WA","San Diego, CA",3.90%,1109,32.8313,-117.1222,47.6211,-122.3244,Seattle,San Diego
2017/1/1,"Washington, DC","San Diego, CA",3.40%,1109,32.8313,-117.1222,38.9047,-77.0163,Washington,San Diego
2017/1/1,"Chicago, IL","San Diego, CA",2.50%,1109,32.8313,-117.1222,41.8375,-87.6866,Chicago,San Diego
2017/1/1,"New York, NY","San Diego, CA",2.10%,1109,32.8313,-117.1222,40.6943,-73.9249,New York,San Diego
2017/1/1,"Phoenix, AZ","San Diego, CA",1.90%,1109,32.8313,-117.1222,33.5722,-112.0892,Phoenix,San Diego
2017/1/1,"Sacramento, CA","San Diego, CA",1.60%,1109,32.8313,-117.1222,38.5677,-121.4685,Sacramento,San Diego
2017/1/1,"Boston, MA","San Diego, CA",1.40%,1109,32.8313,-117.1222,42.3188,-71.0852,Boston,San Diego
2017/1/1,"Portland, OR","San Diego, CA",1.30%,1109,32.8313,-117.1222,45.5371,-122.65,Portland,San Diego
2017/1/1,"Los Angeles, CA","San Jose, CA",23.90%,-15028,37.3012,-121.848,34.1141,-118.4068,Los Angeles,San Jose
2017/1/1,"Sacramento, CA","San Jose, CA",11.30%,-15028,37.3012,-121.848,38.5677,-121.4685,Sacramento,San Jose
2017/1/1,"New York, NY","San Jose, CA",7.00%,-15028,37.3012,-121.848,40.6943,-73.9249,New York,San Jose
2017/1/1,"Seattle, WA","San Jose, CA",6.00%,-15028,37.3012,-121.848,47.6211,-122.3244,Seattle,San Jose
2017/1/1,"San Diego, CA","San Jose, CA",5.50%,-15028,37.3012,-121.848,32.8313,-117.1222,San Diego,San Jose
2017/1/1,"Washington, DC","San Jose, CA",5.30%,-15028,37.3012,-121.848,38.9047,-77.0163,Washington,San Jose
2017/1/1,"Chicago, IL","San Jose, CA",4.50%,-15028,37.3012,-121.848,41.8375,-87.6866,Chicago,San Jose
2017/1/1,"Boston, MA","San Jose, CA",3.50%,-15028,37.3012,-121.848,42.3188,-71.0852,Boston,San Jose
2017/1/1,"Modesto, CA","San Jose, CA",3.20%,-15028,37.3012,-121.848,37.6375,-121.0028,Modesto,San Jose
2017/1/1,"Portland, OR","San Jose, CA",2.70%,-15028,37.3012,-121.848,45.5371,-122.65,Portland,San Jose
2017/1/1,"San Jose, CA","San Luis Obispo, CA",34.30%,393,35.2669,-120.669,37.3012,-121.848,San Jose,San Luis Obispo
2017/1/1,"Los Angeles, CA","San Luis Obispo, CA",32.60%,393,35.2669,-120.669,34.1141,-118.4068,Los Angeles,San Luis Obispo
2017/1/1,"San Diego, CA","San Luis Obispo, CA",4.40%,393,35.2669,-120.669,32.8313,-117.1222,San Diego,San Luis Obispo
2017/1/1,"Fresno, CA","San Luis Obispo, CA",3.60%,393,35.2669,-120.669,36.783,-119.7939,Fresno,San Luis Obispo
2017/1/1,"Santa Maria, CA","San Luis Obispo, CA",3.10%,393,35.2669,-120.669,34.9333,-120.4431,Santa Maria,San Luis Obispo
2017/1/1,"Seattle, WA","San Luis Obispo, CA",2.60%,393,35.2669,-120.669,47.6211,-122.3244,Seattle,San Luis Obispo
2017/1/1,"Salinas, CA","San Luis Obispo, CA",2.60%,393,35.2669,-120.669,36.6883,-121.6317,Salinas,San Luis Obispo
2017/1/1,"Portland, OR","San Luis Obispo, CA",2.10%,393,35.2669,-120.669,45.5371,-122.65,Portland,San Luis Obispo
2017/1/1,"Sacramento, CA","San Luis Obispo, CA",2.10%,393,35.2669,-120.669,38.5677,-121.4685,Sacramento,San Luis Obispo
2017/1/1,"Bakersfield, CA","San Luis Obispo, CA",1.60%,393,35.2669,-120.669,35.3529,-119.0359,Bakersfield,San Luis Obispo
2017/1/1,"San Jose, CA","Seattle, WA",29.80%,1203,47.6211,-122.3244,37.3012,-121.848,San Jose,Seattle
2017/1/1,"Los Angeles, CA","Seattle, WA",12.00%,1203,47.6211,-122.3244,34.1141,-118.4068,Los Angeles,Seattle
2017/1/1,"Portland, OR","Seattle, WA",7.20%,1203,47.6211,-122.3244,45.5371,-122.65,Portland,Seattle
2017/1/1,"New York, NY","Seattle, WA",3.70%,1203,47.6211,-122.3244,40.6943,-73.9249,New York,Seattle
2017/1/1,"Washington, DC","Seattle, WA",3.70%,1203,47.6211,-122.3244,38.9047,-77.0163,Washington,Seattle
2017/1/1,"San Diego, CA","Seattle, WA",3.20%,1203,47.6211,-122.3244,32.8313,-117.1222,San Diego,Seattle
2017/1/1,"Chicago, IL","Seattle, WA",2.90%,1203,47.6211,-122.3244,41.8375,-87.6866,Chicago,Seattle
2017/1/1,"Phoenix, AZ","Seattle, WA",2.50%,1203,47.6211,-122.3244,33.5722,-112.0892,Phoenix,Seattle
2017/1/1,"Bellingham, WA","Seattle, WA",2.30%,1203,47.6211,-122.3244,48.7548,-122.469,Bellingham,Seattle
2017/1/1,"Boston, MA","Seattle, WA",1.70%,1203,47.6211,-122.3244,42.3188,-71.0852,Boston,Seattle
2017/1/1,"Washington, DC","Tampa, FL",14.90%,878,27.9945,-82.4447,38.9047,-77.0163,Washington,Tampa
2017/1/1,"Orlando, FL","Tampa, FL",10.80%,878,27.9945,-82.4447,28.4773,-81.337,Orlando,Tampa
2017/1/1,"Chicago, IL","Tampa, FL",10.20%,878,27.9945,-82.4447,41.8375,-87.6866,Chicago,Tampa
2017/1/1,"Miami, FL","Tampa, FL",9.60%,878,27.9945,-82.4447,25.784,-80.2101,Miami,Tampa
2017/1/1,"New York, NY","Tampa, FL",7.20%,878,27.9945,-82.4447,40.6943,-73.9249,New York,Tampa
2017/1/1,"Los Angeles, CA","Tampa, FL",4.30%,878,27.9945,-82.4447,34.1141,-118.4068,Los Angeles,Tampa
2017/1/1,"Boston, MA","Tampa, FL",3.60%,878,27.9945,-82.4447,42.3188,-71.0852,Boston,Tampa
2017/1/1,"Seattle, WA","Tampa, FL",3.30%,878,27.9945,-82.4447,47.6211,-122.3244,Seattle,Tampa
2017/1/1,"Denver, CO","Tampa, FL",3.00%,878,27.9945,-82.4447,39.762,-104.8758,Denver,Tampa
2017/1/1,"San Jose, CA","Tampa, FL",2.60%,878,27.9945,-82.4447,37.3012,-121.848,San Jose,Tampa
2017/1/1,"San Jose, CA","Urban Honolulu, HI",24.40%,159,21.3294,-157.846,37.3012,-121.848,San Jose,Urban Honolulu
2017/1/1,"Los Angeles, CA","Urban Honolulu, HI",17.40%,159,21.3294,-157.846,34.1141,-118.4068,Los Angeles,Urban Honolulu
2017/1/1,"Seattle, WA","Urban Honolulu, HI",14.60%,159,21.3294,-157.846,47.6211,-122.3244,Seattle,Urban Honolulu
2017/1/1,"Washington, DC","Urban Honolulu, HI",6.60%,159,21.3294,-157.846,38.9047,-77.0163,Washington,Urban Honolulu
2017/1/1,"San Diego, CA","Urban Honolulu, HI",4.80%,159,21.3294,-157.846,32.8313,-117.1222,San Diego,Urban Honolulu
2017/1/1,"Portland, OR","Urban Honolulu, HI",4.10%,159,21.3294,-157.846,45.5371,-122.65,Portland,Urban Honolulu
2017/1/1,"Chicago, IL","Urban Honolulu, HI",3.30%,159,21.3294,-157.846,41.8375,-87.6866,Chicago,Urban Honolulu
2017/1/1,"New York, NY","Urban Honolulu, HI",2.30%,159,21.3294,-157.846,40.6943,-73.9249,New York,Urban Honolulu
2017/1/1,"Sacramento, CA","Urban Honolulu, HI",2.20%,159,21.3294,-157.846,38.5677,-121.4685,Sacramento,Urban Honolulu
2017/1/1,"Denver, CO","Urban Honolulu, HI",2.10%,159,21.3294,-157.846,39.762,-104.8758,Denver,Urban Honolulu
2017/1/1,"Washington, DC","Virginia Beach, VA",36.90%,31,36.7335,-76.0435,38.9047,-77.0163,Washington,Virginia Beach
2017/1/1,"Richmond, VA","Virginia Beach, VA",15.90%,31,36.7335,-76.0435,37.5295,-77.4756,Richmond,Virginia Beach
2017/1/1,"New York, NY","Virginia Beach, VA",6.60%,31,36.7335,-76.0435,40.6943,-73.9249,New York,Virginia Beach
2017/1/1,"San Diego, CA","Virginia Beach, VA",6.60%,31,36.7335,-76.0435,32.8313,-117.1222,San Diego,Virginia Beach
2017/1/1,"Boston, MA","Virginia Beach, VA",3.10%,31,36.7335,-76.0435,42.3188,-71.0852,Boston,Virginia Beach
2017/1/1,"San Jose, CA","Virginia Beach, VA",3.10%,31,36.7335,-76.0435,37.3012,-121.848,San Jose,Virginia Beach
2017/1/1,"Los Angeles, CA","Virginia Beach, VA",3.10%,31,36.7335,-76.0435,34.1141,-118.4068,Los Angeles,Virginia Beach
2017/1/1,"Seattle, WA","Virginia Beach, VA",2.50%,31,36.7335,-76.0435,47.6211,-122.3244,Seattle,Virginia Beach
2017/1/1,"Chicago, IL","Virginia Beach, VA",2.30%,31,36.7335,-76.0435,41.8375,-87.6866,Chicago,Virginia Beach
2017/1/1,"New York, NY","Washington, DC",17.50%,-3999,38.9047,-77.0163,40.6943,-73.9249,New York,Washington
2017/1/1,"Philadelphia, PA","Washington, DC",5.60%,-3999,38.9047,-77.0163,40.0077,-75.1339,Philadelphia,Washington
2017/1/1,"San Jose, CA","Washington, DC",5.50%,-3999,38.9047,-77.0163,37.3012,-121.848,San Jose,Washington
2017/1/1,"Los Angeles, CA","Washington, DC",5.50%,-3999,38.9047,-77.0163,34.1141,-118.4068,Los Angeles,Washington
2017/1/1,"Richmond, VA","Washington, DC",5.40%,-3999,38.9047,-77.0163,37.5295,-77.4756,Richmond,Washington
2017/1/1,"Boston, MA","Washington, DC",4.50%,-3999,38.9047,-77.0163,42.3188,-71.0852,Boston,Washington
2017/1/1,"Chicago, IL","Washington, DC",4.10%,-3999,38.9047,-77.0163,41.8375,-87.6866,Chicago,Washington
2017/1/1,"Virginia Beach, VA","Washington, DC",3.00%,-3999,38.9047,-77.0163,36.7335,-76.0435,Virginia Beach,Washington
2017/1/1,"Seattle, WA","Washington, DC",2.90%,-3999,38.9047,-77.0163,47.6211,-122.3244,Seattle,Washington
2017/1/1,"Miami, FL","Washington, DC",2.50%,-3999,38.9047,-77.0163,25.784,-80.2101,Miami,Washington
2017/4/1,"New York, NY","Albany, NY",37.80%,45,42.6664,-73.7987,40.6943,-73.9249,New York,Albany
2017/4/1,"Boston, MA","Albany, NY",14.30%,45,42.6664,-73.7987,42.3188,-71.0852,Boston,Albany
2017/4/1,"Washington, DC","Albany, NY",8.00%,45,42.6664,-73.7987,38.9047,-77.0163,Washington,Albany
2017/4/1,"Los Angeles, CA","Albuquerque, NM",16.20%,251,35.1054,-106.6465,34.1141,-118.4068,Los Angeles,Albuquerque
2017/4/1,"Denver, CO","Albuquerque, NM",14.60%,251,35.1054,-106.6465,39.762,-104.8758,Denver,Albuquerque
2017/4/1,"San Jose, CA","Albuquerque, NM",11.20%,251,35.1054,-106.6465,37.3012,-121.848,San Jose,Albuquerque
